Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2014-02-05,2014-07-31,Final,50,0.0,"Re.1.0000 per share(50%)Dividend (Adjusted post Stock Split & Bonus Issue, Pre SS&Bonus Dividend was Rs.10/- (100%))",DEEPAKNTR,02/05/2014,07/31/2014
2013-09-05,2013-07-23,Final,80,0.0,Rs.8.0000 per share(80%)Dividend,DEEPAKNTR,09/05/2013,07/23/2013
2012-04-05,2012-07-24,Final,60,0.0,Rs.6.00 per share(60%)Dividend,DEEPAKNTR,04/05/2012,07/24/2012
2011-06-05,2011-07-26,Final,60,0.0,,DEEPAKNTR,06/05/2011,07/26/2011
2010-05-18,2010-07-22,Final,50,0.0,,DEEPAKNTR,05/18/2010,07/22/2010
2009-05-13,2009-07-16,Final,50,0.0,,DEEPAKNTR,05/13/2009,07/16/2009
2008-05-28,2008-07-31,Final,40,0.0,AGM,DEEPAKNTR,05/28/2008,07/31/2008
2007-02-07,2007-07-09,Final,40,0.0,,DEEPAKNTR,02/07/2007,07/09/2007
2006-05-31,2006-07-21,Final,40,0.0,AGM,DEEPAKNTR,05/31/2006,07/21/2006
2005-05-05,2005-07-22,Final,40,0.0,,DEEPAKNTR,05/05/2005,07/22/2005
2004-06-18,2004-08-23,Final,30,0.0,AGM,DEEPAKNTR,06/18/2004,08/23/2004
2003-05-29,2003-09-15,Final,30,0.0,AGM,DEEPAKNTR,05/29/2003,09/15/2003
2002-06-20,2002-05-09,Final,30,0.0,AGM,DEEPAKNTR,06/20/2002,05/09/2002
2001-05-31,2001-11-07,Final,25,0.0,AGM,DEEPAKNTR,05/31/2001,11/07/2001
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-05-23,2022-11-08,Final,1500,30.0,Rs.30.0000 per share(1500%)Dividend,DIVISLAB,05/23/2022,11/08/2022
2021-05-31,2021-08-17,Final,1000,20.0,Rs.20.0000 per share(1000%)Final Dividend,DIVISLAB,05/31/2021,08/17/2021
2020-12-02,2020-02-25,Interim,800,16.0,Rs.16.0000 per share(800%)Interim Dividend,DIVISLAB,12/02/2020,02/25/2020
2019-05-27,2019-08-14,Final,800,16.0,Rs.16.0000 per share(800%)Final Dividend,DIVISLAB,05/27/2019,08/14/2019
2018-05-28,2018-08-31,Final,500,10.0,Rs.10.0000 per share(500%)Dividend,DIVISLAB,05/28/2018,08/31/2018
2017-05-26,2017-09-15,Final,500,10.0,Rs.10.0000 per share(500%)Dividend,DIVISLAB,05/26/2017,09/15/2017
2016-02-03,2016-03-17,Interim,500,10.0,Rs.10.0000 per share(500%)Interim Dividend,DIVISLAB,02/03/2016,03/17/2016
2015-05-25,2015-06-08,Final,1000,20.0,Rs.20.0000 per share(1000%)Dividend,DIVISLAB,05/25/2015,06/08/2015
2014-05-26,2014-07-31,Final,1000,20.0,Rs.20.0000 per share(1000%)Dividend,DIVISLAB,05/26/2014,07/31/2014
2013-05-20,2013-07-25,Final,750,15.0,Rs.15.0000 per share(750%)Dividend,DIVISLAB,05/20/2013,07/25/2013
2012-12-05,2012-07-26,Final,650,13.0,Rs.13.00 per share(650%)Dividend,DIVISLAB,12/05/2012,07/26/2012
2011-05-20,2011-06-16,Final,500,10.0,,DIVISLAB,05/20/2011,06/16/2011
2010-05-24,2010-02-07,Final,300,6.0,,DIVISLAB,05/24/2010,02/07/2010
2009-08-06,2009-06-15,Final,300,6.0,,DIVISLAB,08/06/2009,06/15/2009
2008-09-06,2008-06-26,Final,200,4.0,AGM,DIVISLAB,09/06/2008,06/26/2008
2007-12-03,2007-03-23,Interim,100,10.0,,DIVISLAB,12/03/2007,03/23/2007
2006-06-17,2006-08-23,Final,100,10.0,,DIVISLAB,06/17/2006,08/23/2006
2005-06-17,2005-11-08,Final,80,8.0,AGM,DIVISLAB,06/17/2005,11/08/2005
2004-05-17,2004-07-29,Final,80,8.0,AGM,DIVISLAB,05/17/2004,07/29/2004
2003-05-22,2003-11-08,Final,60,6.0,AGM,DIVISLAB,05/22/2003,11/08/2003
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2021-05-17,2021-09-20,Final,50,1.0,Rs.1.0000 per share(50%)Final Dividend,DIXON,05/17/2021,09/20/2021
2020-06-03,2020-03-24,Interim,40,4.0,Rs.4.0000 per share(40%)Interim Dividend,DIXON,06/03/2020,03/24/2020
2019-05-24,2019-07-23,Final,20,2.0,Rs.2.0000 per share(20%)Final Dividend,DIXON,05/24/2019,07/23/2019
2018-05-28,2018-07-17,Final,20,2.0,Rs.2.0000 per share(20%)Final Dividend,DIXON,05/28/2018,07/17/2018
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
,,,,,,DMART,,
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-05-19,2022-11-07,Final,600,30.0,Rs.30.0000 per share(600%)Final Dividend,DRREDDY,05/19/2022,11/07/2022
2021-05-14,2021-09-07,Final,500,25.0,Rs.25.0000 per share(500%)Final Dividend,DRREDDY,05/14/2021,09/07/2021
2020-05-20,2020-07-13,Final,500,25.0,Rs.25.0000 per share(500%)Final Dividend,DRREDDY,05/20/2020,07/13/2020
2019-05-17,2019-07-15,Final,400,20.0,Rs.20.0000 per share(400%)Final Dividend,DRREDDY,05/17/2019,07/15/2019
2018-05-22,2018-07-16,Final,400,20.0,Rs.20.0000 per share(400%)Final Dividend,DRREDDY,05/22/2018,07/16/2018
2017-12-05,2017-07-17,Final,400,20.0,Rs.20.0000 per share(400%)Dividend,DRREDDY,12/05/2017,07/17/2017
2016-05-13,2016-07-18,Final,400,20.0,Rs.20.0000 per share(400%)Dividend,DRREDDY,05/13/2016,07/18/2016
2015-12-05,2015-10-07,Final,400,20.0,Rs.20.0000 per share(400%)Final Dividend,DRREDDY,12/05/2015,10/07/2015
2014-05-13,2014-11-07,Final,360,18.0,Rs.18.0000 per share(360%)Final Dividend,DRREDDY,05/13/2014,11/07/2014
2013-05-14,2013-12-07,Final,300,15.0,Rs.15.0000 per share(300%)Final Dividend,DRREDDY,05/14/2013,12/07/2013
2012-11-05,2012-06-28,Final,275,13.75,Rs. 13.75 per share (275%) Final Dividend,DRREDDY,11/05/2012,06/28/2012
2011-05-13,2011-06-30,Final,225,11.25,Rs.11.25 per share(225%)Final Dividend,DRREDDY,05/13/2011,06/30/2011
2010-06-05,2010-02-07,Final,225,11.25,,DRREDDY,06/05/2010,02/07/2010
2009-05-18,2009-03-07,Final,125,6.25,,DRREDDY,05/18/2009,03/07/2009
2008-05-20,2008-04-07,Final,75,3.75,AGM,DRREDDY,05/20/2008,04/07/2008
2007-05-18,2007-06-07,Final,75,3.75,,DRREDDY,05/18/2007,06/07/2007
2006-08-06,2006-07-07,Final,100,5.0,,DRREDDY,08/06/2006,07/07/2006
2005-06-05,2005-07-07,Final,100,5.0,AGM,DRREDDY,06/05/2005,07/07/2005
2004-05-28,2004-07-13,Final,100,5.0,Dividend of Rs.5 on each equity share of Rs.5.,DRREDDY,05/28/2004,07/13/2004
2003-05-31,2003-08-08,Final,100,5.0,,DRREDDY,05/31/2003,08/08/2003
2002-04-06,2002-08-08,Final,50,0.0,AGM,DRREDDY,04/06/2002,08/08/2002
2001-10-24,2001-08-11,Interim,100,0.0,,DRREDDY,10/24/2001,08/11/2001
2001-05-30,2001-06-18,Final,40,0.0,,DRREDDY,05/30/2001,06/18/2001
2000-09-20,2000-07-09,Final,5,0.0,,DRREDDY,09/20/2000,07/09/2000
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2021-05-27,2021-09-08,Final,1700,17.0,Rs.17.0000 per share(1700%)Final Dividend,EICHERMOT,05/27/2021,09/08/2021
2020-11-03,2020-03-19,Interim,1250,125.0,Rs.125.0000 per share(1250%)Interim Dividend,EICHERMOT,11/03/2020,03/19/2020
2019-10-05,2019-07-24,Final,1250,125.0,Rs.125.0000 per share(1250%)Dividend,EICHERMOT,10/05/2019,07/24/2019
2018-09-05,2018-02-08,Final,1100,110.0,Rs.110.0000 per share(1100%)Dividend,EICHERMOT,09/05/2018,02/08/2018
2017-08-05,2017-07-31,Final,1000,100.0,Rs.100.0000 per share(1000%) Dividend.,EICHERMOT,08/05/2017,07/31/2017
2016-03-14,2016-03-22,Interim,1000,100.0,Rs.100.0000 per share(1000%)Interim Dividend,EICHERMOT,03/14/2016,03/22/2016
2015-02-16,2015-11-03,Final,500,50.0,Rs.50.0000 per share(500%)Dividend (BC has been Revised from 19/03/2015 to 26/03/2015),EICHERMOT,02/16/2015,11/03/2015
2014-12-02,2014-12-03,Final,300,30.0,Rs.30.0000 per share(300%)Dividend,EICHERMOT,12/02/2014,12/03/2014
2013-12-02,2013-03-13,Final,200,20.0,Rs.20.0000 per share(200%)Dividend,EICHERMOT,12/02/2013,03/13/2013
2012-11-02,2012-03-13,Final,160,16.0,,EICHERMOT,11/02/2012,03/13/2012
2011-05-02,2011-08-03,Final,110,11.0,,EICHERMOT,05/02/2011,08/03/2011
2010-02-15,2010-05-03,Final,70,7.0,,EICHERMOT,02/15/2010,05/03/2010
2009-03-30,2009-05-20,Final,50,5.0,,EICHERMOT,03/30/2009,05/20/2009
2008-04-28,2008-05-26,Final,50,5.0,,EICHERMOT,04/28/2008,05/26/2008
2007-06-03,2007-03-16,Interim,290,29.0,290% Dividend (250% one time special dividend + 40% Interim Dividend),EICHERMOT,06/03/2007,03/16/2007
2006-02-05,2006-06-22,Final,40,4.0,AGM,EICHERMOT,02/05/2006,06/22/2006
2005-06-27,2005-05-08,Final,40,4.0,AGM,EICHERMOT,06/27/2005,05/08/2005
2004-08-24,2004-09-17,Final,35,3.5,AGM,EICHERMOT,08/24/2004,09/17/2004
2003-02-05,2003-07-17,Final,35,3.5,AGM,EICHERMOT,02/05/2003,07/17/2003
2002-09-05,2002-07-15,Final,25,0.0,AGM (Revised),EICHERMOT,09/05/2002,07/15/2002
2001-11-05,2001-06-25,Final,20,0.0,,EICHERMOT,11/05/2001,06/25/2001
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-04-05,2022-06-14,Final,450,4.5,Rs.4.5000 per share(450%)Final Dividend,HAVELLS,04/05/2022,06/14/2022
2021-11-10,2021-10-27,Interim,300,3.0,Rs.3.0000 per share(300%)Interim Dividend,HAVELLS,11/10/2021,10/27/2021
2021-05-20,2021-06-17,Final,350,3.5,Rs.3.5000 per share(350%)Final Dividend,HAVELLS,05/20/2021,06/17/2021
2021-11-01,2021-01-28,Interim,300,3.0,Rs.3.0000 per share(300%)Interim Dividend,HAVELLS,11/01/2021,01/28/2021
2020-02-27,2020-03-16,Interim,400,4.0,Rs.4.0000 per share(400%)Interim Dividend,HAVELLS,02/27/2020,03/16/2020
2019-05-29,2019-07-18,Final,450,4.5,Rs.4.5000 per share(450%)Dividend,HAVELLS,05/29/2019,07/18/2019
2018-11-05,2018-04-07,Final,400,4.0,Rs.4.0000 per share(400%)Dividend,HAVELLS,11/05/2018,04/07/2018
2017-05-17,2017-06-21,Final,350,3.5,Rs.3.5000 per share(350%)Final Dividend.,HAVELLS,05/17/2017,06/21/2017
2016-11-05,2016-06-29,Final,300,3.0,Rs.3.0000 per share(300%)Final Dividend,HAVELLS,11/05/2016,06/29/2016
2016-01-02,2016-10-02,Special,300,3.0,Rs.3.0000 per share(300%)Special Dividend,HAVELLS,01/02/2016,10/02/2016
2015-11-05,2015-06-29,Final,300,0.0,Rs.3.0000 per share(300%)Final Dividend,HAVELLS,11/05/2015,06/29/2015
2014-05-28,2014-06-26,Final,200,0.0,Rs.10.0000 per share(200%)Final Dividend,HAVELLS,05/28/2014,06/26/2014
2014-07-03,2014-03-19,Interim,100,0.0,Rs.5.0000 per share(100%)Interim Dividend,HAVELLS,07/03/2014,03/19/2014
2013-05-28,2013-06-20,Final,150,0.0,Rs.7.5000 per share(150%)Dividend,HAVELLS,05/28/2013,06/20/2013
2012-05-30,2012-04-07,Final,130,0.0,,HAVELLS,05/30/2012,04/07/2012
2011-05-27,2011-07-22,Final,50,0.0,,HAVELLS,05/27/2011,07/22/2011
2010-08-27,2010-06-09,Final,50,0.0,,HAVELLS,08/27/2010,06/09/2010
2010-01-28,2010-09-02,Interim,25,0.0,,HAVELLS,01/28/2010,09/02/2010
2009-06-29,2009-12-08,Final,50,0.0,,HAVELLS,06/29/2009,12/08/2009
2008-05-22,2008-06-26,Final,50,0.0,50% Dividend,HAVELLS,05/22/2008,06/26/2008
2007-05-15,2007-06-20,Final,50,0.0,AGM,HAVELLS,05/15/2007,06/20/2007
2006-05-18,2006-05-06,Final,50,0.0,,HAVELLS,05/18/2006,05/06/2006
2005-11-05,2005-06-24,Final,50,0.0,(i.e. Rs 2.50 per share of Rs 5/- each) & AGM,HAVELLS,11/05/2005,06/24/2005
2004-06-05,2004-09-07,Final,25,0.0,i.e. Rs.1.25 per share of Rs.5/- each,HAVELLS,06/05/2004,09/07/2004
2003-03-10,2003-10-30,Interim,15,0.0,,HAVELLS,03/10/2003,10/30/2003
2003-02-05,2003-07-16,Final,25,0.0,AGM,HAVELLS,02/05/2003,07/16/2003
2002-05-25,2002-09-08,Final,25,0.0,AGM,HAVELLS,05/25/2002,09/08/2002
2001-05-24,2001-07-23,Final,20,0.0,AGM,HAVELLS,05/24/2001,07/23/2001
2000-07-13,2000-11-08,Final,20,0.0,AGM & Dividend,HAVELLS,07/13/2000,11/08/2000
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-04-07,2022-07-19,Interim,0,0.0,Second Interim Dividend,HCLTECH,04/07/2022,07/19/2022
2022-01-04,2022-04-28,Interim,900,18.0,Rs.18.0000 per share(900%)Interim Dividend,HCLTECH,01/04/2022,04/28/2022
2021-12-24,2022-01-20,Interim,500,10.0,Rs.10.0000 per share(500%)Interim Dividend,HCLTECH,12/24/2021,01/20/2022
2021-09-15,2021-10-21,Interim,500,10.0,Rs.10.0000 per share(500%)Interim Dividend,HCLTECH,09/15/2021,10/21/2021
2021-07-07,2021-07-27,Interim,300,6.0,Rs.6.0000 per share(300%)Second Interim Dividend,HCLTECH,07/07/2021,07/27/2021
2021-04-13,2021-04-29,Interim,300,6.0,Rs.6.0000 per share (300%) First Interim Dividend,HCLTECH,04/13/2021,04/29/2021
2021-04-14,2021-04-29,Special,500,10.0,Rs.10.0000 per share(500%)Special Dividend,HCLTECH,04/14/2021,04/29/2021
2021-01-15,2021-01-21,Interim,200,4.0,Rs.4.0000 per share(200%)Interim Dividend,HCLTECH,01/15/2021,01/21/2021
2020-09-28,2020-10-22,Interim,200,4.0,Rs.4.0000 per share(200%)Second Interim Dividend,HCLTECH,09/28/2020,10/22/2020
2020-07-05,2020-09-14,Final,100,2.0,Rs.2.0000 per share(100%)Final Dividend,HCLTECH,07/05/2020,09/14/2020
2020-03-07,2020-07-23,Interim,100,2.0,Rs.2.0000 per share(100%)First Interim Dividend,HCLTECH,03/07/2020,07/23/2020
2019-12-20,2020-01-24,Interim,100,2.0,Rs.2.0000 per share(100%)Interim Dividend,HCLTECH,12/20/2019,01/24/2020
2019-09-30,2019-10-31,Interim,100,2.0,Rs.2.0000 per share(100%)Third Interim Dividend,HCLTECH,09/30/2019,10/31/2019
2019-07-24,2019-08-14,Interim,100,2.0,Rs.2.0000 per share(100%) Second Interim Dividend,HCLTECH,07/24/2019,08/14/2019
2019-04-23,2019-05-16,Interim,100,2.0,Rs.2.0000 per share(100%)Interim Dividend,HCLTECH,04/23/2019,05/16/2019
2019-01-15,2019-05-02,Interim,100,2.0,Rs.2.0000 per share(100%)Interim Dividend,HCLTECH,01/15/2019,05/02/2019
2018-12-10,2018-10-30,Interim,100,2.0,Rs.2.0000 per share(100%)Third Interim Dividend,HCLTECH,12/10/2018,10/30/2018
2018-07-13,2018-02-08,Interim,100,2.0,Rs.2.0000 per share(100%)Second Interim Dividend,HCLTECH,07/13/2018,02/08/2018
2018-04-18,2018-09-05,Interim,100,2.0,Rs.2.0000 per share(100%)Interim Dividend,HCLTECH,04/18/2018,09/05/2018
2018-08-01,2018-01-29,Interim,100,2.0,Rs.2.0000 per share(100%)Interim Dividend,HCLTECH,08/01/2018,01/29/2018
2017-10-16,2017-01-11,Interim,100,2.0,Rs.2.0000 per share(100%)Third Interim Dividend.,HCLTECH,10/16/2017,01/11/2017
2017-07-17,2017-03-08,Interim,100,2.0,Rs.2.0000 per share(100%)Second Interim Dividend.,HCLTECH,07/17/2017,03/08/2017
2017-11-05,2017-05-24,Interim,300,6.0,Rs.6.0000 per share(300%)Interim Dividend.,HCLTECH,11/05/2017,05/24/2017
2017-01-13,2017-01-02,Interim,300,6.0,Rs.6.0000 per share(300%)Interim Dividend.,HCLTECH,01/13/2017,01/02/2017
2016-10-10,2016-10-27,Interim,300,6.0,Rs.6.0000 per share(300%)Third Interim Dividend,HCLTECH,10/10/2016,10/27/2016
2016-07-22,2016-10-08,Interim,300,6.0,Rs.6.0000 per share(300%)Second Interim Dividend,HCLTECH,07/22/2016,10/08/2016
2016-04-18,2016-05-05,Interim,300,6.0,Rs.6.0000 per share(300%)Interim Dividend,HCLTECH,04/18/2016,05/05/2016
2016-06-01,2016-01-27,Interim,300,6.0,Rs.6.0000 per share(300%)Third Interim Dividend,HCLTECH,06/01/2016,01/27/2016
2015-01-10,2015-10-23,Interim,250,5.0,Rs.5.0000 per share(250%)Interim Dividend,HCLTECH,01/10/2015,10/23/2015
2015-07-21,2015-07-08,Interim,250,5.0,Rs.5.0000 per share(250%)Interim Dividend,HCLTECH,07/21/2015,07/08/2015
2015-01-04,2015-04-24,Interim,200,4.0,Rs.4.0000 per share(200%)Interim Dividend,HCLTECH,01/04/2015,04/24/2015
2015-09-01,2015-04-02,Interim,400,8.0,Rs.8.0000 per share(400%)Interim Dividend,HCLTECH,09/01/2015,04/02/2015
2014-07-10,2014-10-21,Interim,300,6.0,Rs.6.0000 per share(300%)Interim Dividend,HCLTECH,07/10/2014,10/21/2014
2014-07-28,2014-05-08,Interim,600,12.0,Rs.12.0000 per share(600%)Interim Dividend,HCLTECH,07/28/2014,05/08/2014
2014-03-28,2014-04-22,Interim,200,4.0,Rs.4.0000 per share(200%)Interim Dividend,HCLTECH,03/28/2014,04/22/2014
2014-03-01,2014-01-22,Interim,200,4.0,Rs.4.0000 per share(200%)Second Interim Dividend,HCLTECH,03/01/2014,01/22/2014
2013-07-31,2013-12-18,Final,300,6.0,Rs.6.0000 per share(300%)Final Dividend,HCLTECH,07/31/2013,12/18/2013
2013-04-10,2013-10-22,Interim,100,2.0,Rs.2.0000 per share(100%)Interim Dividend,HCLTECH,04/10/2013,10/22/2013
2013-05-04,2013-04-22,Interim,100,2.0,Rs.2.0000 per share(100%)Third Interim Dividend,HCLTECH,05/04/2013,04/22/2013
2013-01-17,2013-01-21,Interim,100,2.0,Rs.2.0000 per share(100%)Second Interim Dividend,HCLTECH,01/17/2013,01/21/2013
2012-07-25,2012-10-19,Final,200,4.0,Rs.4.0000 per share(200%)Final Dividend & Rs.2.0000 per share(100%)Interim Dividend,HCLTECH,07/25/2012,10/19/2012
2012-07-25,2012-10-19,Interim,300,0.0,Rs.4.0000 per share(200%)Final Dividend & Rs.2.0000 per share(100%)Interim Dividend,HCLTECH,07/25/2012,10/19/2012
2012-07-26,2012-10-19,Interim,100,2.0,Rs.4.0000 per share(200%)Final Dividend & Rs.2.0000 per share(100%)Interim Dividend,HCLTECH,07/26/2012,10/19/2012
2012-04-04,2012-04-23,Interim,100,2.0,Third Interim Dividend,HCLTECH,04/04/2012,04/23/2012
2012-04-01,2012-01-20,Interim,100,2.0,Second Interim Dividend,HCLTECH,04/01/2012,01/20/2012
2011-07-27,2011-10-21,Final,100,2.0,Rs.2.00 per share(100%)Final Dividend & Rs.4.00 per share(200%)Interim Dividend (incl. Rs. 2/- One Time Special Milestone Dividend),HCLTECH,07/27/2011,10/21/2011
2011-07-28,2011-10-21,Interim,200,4.0,Rs.2.00 per share(100%)Final Dividend & Rs.4.00 per share(200%)Interim Dividend (incl. Rs. 2/- One Time Special Milestone Dividend),HCLTECH,07/28/2011,10/21/2011
2011-08-04,2011-04-25,Interim,100,2.0,Third Interim Dividen,HCLTECH,08/04/2011,04/25/2011
2011-07-01,2011-01-24,Interim,100,2.0,Second Interim Dividend,HCLTECH,07/01/2011,01/24/2011
2010-07-29,2010-10-22,Final,50,1.0,Rs.1.00 per share(50%)Final Dividend + Rs.1.50 per share(75%)Interim Dividend.,HCLTECH,07/29/2010,10/22/2010
2010-07-30,2010-10-22,Interim,75,1.5,Rs.1.00 per share(50%)Final Dividend + Rs.1.50 per share(75%)Interim Dividend.,HCLTECH,07/30/2010,10/22/2010
2010-09-04,2010-04-26,Interim,50,1.0,,HCLTECH,09/04/2010,04/26/2010
2010-12-01,2010-01-29,Interim,50,1.0,Second Interim Dividend,HCLTECH,12/01/2010,01/29/2010
2009-08-25,2009-02-12,Final,50,1.0,,HCLTECH,08/25/2009,02/12/2009
2009-10-15,2009-10-30,Interim,50,1.0,,HCLTECH,10/15/2009,10/30/2009
2009-04-13,2009-04-24,Interim,50,1.0,Third Interim Dividend,HCLTECH,04/13/2009,04/24/2009
2009-01-13,2009-01-28,Interim,100,2.0,Second Interim Dividend,HCLTECH,01/13/2009,01/28/2009
2008-01-08,2008-10-22,Final,150,3.0,150% Final Dividend & 150% Interim Dividend (Revised),HCLTECH,01/08/2008,10/22/2008
2008-02-08,2008-10-22,Interim,150,3.0,150% Final Dividend & 150% Interim Dividend (Revised),HCLTECH,02/08/2008,10/22/2008
2008-01-04,2008-04-21,Interim,100,2.0,Third Interim Dividend,HCLTECH,01/04/2008,04/21/2008
2008-07-01,2008-01-23,Interim,100,2.0,Second Interim Dividend,HCLTECH,07/01/2008,01/23/2008
2007-08-13,2007-11-30,Final,100,2.0,,HCLTECH,08/13/2007,11/30/2007
2007-09-28,2007-10-23,Interim,100,2.0,,HCLTECH,09/28/2007,10/23/2007
2007-04-04,2007-04-23,Interim,100,2.0,Third Interim Dividend (Revised),HCLTECH,04/04/2007,04/23/2007
2006-12-29,2007-01-19,Interim,200,4.0,,HCLTECH,12/29/2006,01/19/2007
2006-08-21,2006-04-12,Final,200,4.0,AGM,HCLTECH,08/21/2006,04/12/2006
2006-09-28,2006-10-20,Interim,200,4.0,,HCLTECH,09/28/2006,10/20/2006
2006-03-30,2006-04-25,Interim,200,4.0,Third Interim Dividend,HCLTECH,03/30/2006,04/25/2006
2006-02-01,2006-01-24,Interim,200,4.0,,HCLTECH,02/01/2006,01/24/2006
2005-08-23,2005-06-12,Final,200,4.0,AGM,HCLTECH,08/23/2005,06/12/2005
2005-06-10,2005-10-31,Interim,200,4.0,(200% on an equity share of face value of Rs.2/-),HCLTECH,06/10/2005,10/31/2005
2005-06-04,2005-04-29,Interim,200,4.0,Third Interim Dividend ((200% on an equity share of face value of Rs.2/-),HCLTECH,06/04/2005,04/29/2005
2005-07-01,2005-01-02,Interim,200,4.0,Second Interim Dividend,HCLTECH,07/01/2005,01/02/2005
2004-09-15,2004-08-12,Final,200,4.0,AGM,HCLTECH,09/15/2004,08/12/2004
2004-04-10,2004-10-29,Interim,200,4.0,,HCLTECH,04/10/2004,10/29/2004
2004-04-13,2004-04-30,Interim,100,2.0,Third Interim Dividend,HCLTECH,04/13/2004,04/30/2004
2004-01-13,2004-04-02,Interim,100,2.0,Second Interim Dividend for 2003-04 (Revised) Interim dividend of Rs. 2/- per share (100% on an equity share of face value of Rs. 2/-).,HCLTECH,01/13/2004,04/02/2004
2003-12-08,2003-12-17,Final,100,2.0,AGM (Revised),HCLTECH,12/08/2003,12/17/2003
2003-01-11,2003-11-18,Interim,100,2.0,,HCLTECH,01/11/2003,11/18/2003
2003-03-19,2003-05-15,Interim,100,2.0,,HCLTECH,03/19/2003,05/15/2003
2002-08-30,2002-10-17,Final,75,0.0,AGM,HCLTECH,08/30/2002,10/17/2002
2001-07-08,2001-09-24,Final,50,0.0,AGM,HCLTECH,07/08/2001,09/24/2001
2000-10-08,2000-09-25,Final,5,0.0,,HCLTECH,10/08/2000,09/25/2000
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-02-05,2022-05-31,Final,1500,30.0,Rs.30.0000 per share(1500%)Dividend,HDFC,02/05/2022,05/31/2022
2021-07-05,2021-05-31,Final,1150,23.0,Rs.23.0000 per share(1150%)Dividend,HDFC,07/05/2021,05/31/2021
2020-05-26,2020-09-07,Final,1050,21.0,Rs.21.0000 per share(1050%)Dividend,HDFC,05/26/2020,09/07/2020
2019-05-13,2019-07-19,,875,0.0,Rs.17.5000 per share(875%)Final Dividend,HDFC,05/13/2019,07/19/2019
2019-05-13,2019-07-19,Final,875,17.5,Rs.17.5000 per share(875%)Final Dividend,HDFC,05/13/2019,07/19/2019
2019-06-03,2019-03-15,Interim,175,3.5,Rs.3.5000 per share(175%)Interim Dividend,HDFC,06/03/2019,03/15/2019
2018-04-30,2018-07-19,Final,825,16.5,Rs.16.5000 per share(825%)Final Dividend,HDFC,04/30/2018,07/19/2018
2018-03-13,2018-03-22,Interim,175,3.5,Rs.3.5000 per share(175%)Interim Dividend,HDFC,03/13/2018,03/22/2018
2017-04-05,2017-07-14,Final,750,15.0,Rs.15.0000 per share(750%)Final Dividend,HDFC,04/05/2017,07/14/2017
2017-01-03,2017-09-03,Interim,150,3.0,Rs.3.0000 per share(150%)Interim Dividend.,HDFC,01/03/2017,09/03/2017
2016-02-05,2016-07-15,Final,700,14.0,Rs.14.0000 per share(700%)Final Dividend,HDFC,02/05/2016,07/15/2016
2016-03-16,2016-03-30,Interim,150,3.0,Rs.3.0000 per share(150%)Interim Dividend,HDFC,03/16/2016,03/30/2016
2015-04-29,2015-07-15,Final,650,13.0,Rs.13.0000 per share(650%)Final Dividend,HDFC,04/29/2015,07/15/2015
2015-03-16,2015-03-25,Interim,100,2.0,Rs.2.0000 per share(100%)Interim Dividend,HDFC,03/16/2015,03/25/2015
2014-06-05,2014-04-07,Final,700,14.0,Rs.14.0000 per share(700%)Dividen,HDFC,06/05/2014,04/07/2014
2013-08-05,2013-06-27,Final,625,12.5,Rs.12.5000 per share(625%)Dividend,HDFC,08/05/2013,06/27/2013
2012-07-05,2012-06-22,Final,550,11.0,,HDFC,07/05/2012,06/22/2012
2011-10-05,2011-06-22,Final,450,9.0,,HDFC,10/05/2011,06/22/2011
2010-03-05,2010-06-29,Final,360,36.0,,HDFC,03/05/2010,06/29/2010
2009-04-05,2009-06-07,Final,300,30.0,,HDFC,04/05/2009,06/07/2009
2008-04-30,2008-06-27,Final,250,25.0,AGM,HDFC,04/30/2008,06/27/2008
2007-03-05,2007-12-06,Final,220,22.0,AGM,HDFC,03/05/2007,12/06/2007
2006-02-05,2006-06-30,Final,200,20.0,AGM,HDFC,02/05/2006,06/30/2006
2005-05-05,2005-06-29,Final,170,17.0,AGM,HDFC,05/05/2005,06/29/2005
2004-07-05,2004-02-07,Final,135,13.5,AGM,HDFC,07/05/2004,02/07/2004
2003-07-05,2003-01-07,Final,110,11.0,,HDFC,07/05/2003,01/07/2003
2002-01-14,2002-03-07,Final,250,0.0,AGM,HDFC,01/14/2002,03/07/2002
2001-03-05,2001-11-06,Final,125,0.0,,HDFC,03/05/2001,11/06/2001
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
